country_name ,indicator_name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Dominican Republic,"Annual average of private debt, loans and debt securities (Percent of GDP)",3.797025384,4.224146257,4.250667764,5.183656548,5.647294842,8.021434518,6.442662283,8.078272564,9.3200314,8.960840399,4.694880068,3.893720668,5.754779023,5.352375677,6.124004049,6.589124295,6.133404513,6.370803489,9.138615634,10.82605953,10.00284673,17.31366086,17.39379628,18.95466119,22.09185488,21.62920706,23.40111886,23.17480227,24.79423868,25.38271482,24.94189978,23.60207743,26.66919133,26.48027012,23.35691328,21.57254084,25.86857599,26.32257428,23.04823166,25.83830077,22.51115163,17.08476547,18.88284178,19.28394912,19.71192662,19.86137472,22.06496857,23.28343205,24.50534669,28.14438604,31.19313636,33.74173476,37.30372447,36.83727606,23.47874479,20.37822538,22.09498279,18.18434028,24.03928662,25.8305146,27.0054444,27.47599784,27.90496003,28.43192157,29.43060301,30.66113344,31.81266797,31.94631525,32.10132407,32.06140556,34.32592563,31.87057261,31.1396452
Ecuador,"Annual average of private debt, loans and debt securities (Percent of GDP)",15.19501408,14.38061285,14.69585092,17.25855929,18.50086809,19.68226263,21.08357851,21.85487426,23.08330283,23.7685364,23.77384806,19.67811701,18.90865945,18.19488678,18.59863183,17.59402738,16.49776141,17.37436926,18.66781665,18.40949148,13.13301787,13.65886226,13.37749754,12.69841847,12.37314273,14.05777565,14.59564996,14.63612575,14.97524811,14.63364219,12.25817403,14.89873917,14.88218255,17.31336782,17.75522944,13.68712883,15.45179159,14.33440159,9.777770599,9.29384189,10.27703802,10.35564153,10.89804286,15.19636726,20.40042571,21.77197469,22.56549924,24.88850288,22.52161614,23.51149819,26.94318309,26.44048119,21.08364642,19.22609574,21.28584777,23.01557072,23.22159827,25.25439008,24.92252374,24.32907109,26.64937294,27.10809372,27.0485031,28.29668423,29.44132527,35.68143122,39.49228227,41.51472566,43.06595223,46.43464295,51.47286277,53.56488717,55.02842735
Egypt,"Annual average of private debt, loans and debt securities (Percent of GDP)",12.12961561,11.84770221,12.07672211,11.50097285,14.03115498,13.57900819,14.16508713,14.38203848,15.60726069,16.8413887,16.10620803,16.07880113,16.03229033,16.58203675,16.28145527,14.18153407,11.47753545,10.59624422,11.87823229,12.03710319,10.92986581,11.05467656,10.62849141,9.969888935,12.24115579,14.64465776,16.12143113,17.64559858,17.24128432,18.05022671,13.08995407,23.31815659,25.77989344,26.1355632,28.00603978,29.4146032,33.74971579,27.24051731,26.5222778,25.07606253,23.98887489,21.03859611,20.99517565,22.13630739,26.30580462,30.85938025,34.06286152,37.71596069,42.87042193,47.96855046,48.05039048,50.47509913,51.06564155,50.80875525,51.32915699,47.38367167,45.78980853,43.67314836,42.32954346,35.1084631,30.52445388,29.34471054,25.05067509,24.57734311,24.15980643,24.66430234,31.29309453,26.27934656,24.99439188,22.31949794,25.64118169,28.13758426,31.69964074
El Salvador,"Annual average of private debt, loans and debt securities (Percent of GDP)",8.511562289,8.22683892,8.581127731,8.423260321,10.02686378,12.37649109,14.38709403,15.94840118,15.81211111,17.58168511,19.18359751,17.12109631,15.19309635,15.7986681,16.9061907,16.89719579,17.14993752,16.34696746,15.7160034,16.84338111,17.13792532,18.17765162,19.07790004,21.55563747,20.43751086,17.10372769,18.39937701,18.92067814,20.48871332,20.32460515,20.57593035,24.64648791,28.46882496,32.90650619,48.54828085,64.49325814,39.64495678,42.42295084,41.24205782,39.31453033,15.94571518,17.04849125,18.99808526,21.18235988,30.89640154,35.18816037,40.08975671,46.92487339,46.4545921,49.22889341,51.38221885,46.83570826,49.64833407,49.31867721,49.83651252,53.31649905,53.43158984,56.6580714,54.09795992,49.09454886,46.96200032,42.37760189,45.29700245,48.38040275,49.95971861,51.20321486,53.56972352,56.62881871,57.79727746,57.71702956,65.43682065,58.87570513,58.37053721
Eritrea,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5407022,25.74880669,25.58363403,34.68101594,22.89319713,22.38750184,23.06989834,24.41025242,26.38369315,25.83638798,26.85442489,26.60079841,20.08917754,24.90309779,18.87652299,15.5077334,12.45009077,12.08257409,15.75158914,12.65350474,,,,,,,,
Estonia,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.53333015,26.2184884,30.52241298,34.23211865,39.98673902,52.54744687,66.02763683,68.73994341,72.84599742,80.9838745,89.90767752,96.92924173,105.6285522,110.5615929,130.5784612,136.6322121,148.2085465,159.7942521,148.5669319,133.4872356,129.3905292,126.9207299,127.9798765,125.3523154,123.125911,117.5960187,114.6865071,115.5703657,122.1085906,113.2564497,
Ethiopia,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,0.520555296,0.445417613,0.432228082,2.663729895,2.991652742,2.906142501,3.404694912,3.387514077,3.760965432,4.08672691,4.821669104,4.943669963,5.204976678,5.248198754,5.462390001,4.674276715,4.321751014,4.627620171,5.59806603,2.863244667,1.889220857,2.35215726,2.341627406,2.106948369,2.082731225,1.839978326,1.7788997,2.288648343,1.650359302,1.584351512,1.567583117,1.425240989,2.052519227,3.458778372,4.796632853,7.475390669,11.54215513,13.83539229,15.62062522,18.7561265,17.63215106,17.77718214,17.97806301,17.49634603,16.51012394,18.84924809,20.44352802,18.52339677,17.64985635,13.06031598,14.42020469,16.65678008,15.4840087,16.65197709,17.41358219,17.85906675,17.81161622,18.3385189,20.19690659,21.11835045,21.25379929,19.59369152,18.73167436
Finland,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,90.8968938,82.68918593,84.57201113,84.68000445,81.43229262,82.93489038,84.20567548,89.58766076,89.65489727,87.9497764,87.53340063,89.43665669,93.57474726,94.59928855,95.34748963,99.36861971,102.3382212,108.5873271,115.0076869,116.0318402,128.8580569,141.7691803,163.6172773,145.3901619,136.7684492,118.4426022,115.2493559,116.6036442,108.6607899,112.3396577,121.7440378,117.3887491,119.4913999,125.3728196,128.928306,133.9383194,139.9787157,144.8068124,156.1279695,165.2153818,167.1733734,168.2259417,171.5400648,176.2266238,182.5173879,189.3961256,179.4752618,186.798114,185.8597973,183.7128634,191.3299557,189.2224076,178.2896291
France,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,94.24028114,97.59358771,101.6957969,108.1171195,109.4462672,108.5689759,109.4096026,107.2389086,107.2729632,106.6710484,106.6774313,107.9943334,108.4171103,108.5638126,110.5982672,113.450773,111.4739689,108.8179908,113.4443091,119.5094113,123.2940636,128.9300135,131.9535039,134.1316359,134.4272357,133.3193487,130.8741144,129.6901776,129.8063781,127.9158308,133.2485605,137.9028598,142.935314,143.1703918,142.7463993,145.0610586,149.1882066,153.4572662,157.051603,164.1208504,172.153952,172.4502065,178.6668474,182.9063426,181.3208457,186.9831819,192.5541932,199.3155722,200.9492252,206.627284,213.2831618,241.8878652,232.5726152,228.1075053
"Gambia, The","Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,7.346525726,8.051344077,7.163583092,7.667222287,7.761587134,7.117280562,7.470566309,6.59536639,4.612764227,6.413306461,6.144964744,4.448624154,5.86859075,6.356879367,8.792555581,8.067013857,9.444483939,9.141777518,8.218845313,9.468503262,10.67333012,11.32310893,7.388964127,5.165984049,5.315470671,4.964800819,4.675286217,4.526106445,3.054954724,4.52080219,4.625185206,3.945823658,3.677808407,4.241213968,4.558437144,5.009289628,5.05147923,5.552742543,6.793878431,6.689011291,4.932414142,5.74681387,7.108884361,7.427841144,8.593173592,9.048434442,9.382823759,10.25152679,9.866167429,9.777416796,8.575090523,,,5.4431293,6.448327947,7.656809961,7.584932474,8.405745252,9.187573144
Georgia,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.14072487,6.238562106,4.489743759,5.907343755,7.955622884,8.599428215,8.336486542,9.112261776,11.29124179,10.22825215,16.97738272,22.69551281,31.45773252,37.3241903,34.6898329,34.48954214,45.93113756,40.98822368,45.10348922,62.0514345,53.92603467,61.49447565,60.70413488,64.66138306,70.38747212,85.10752494,79.23894443,67.09877447
Germany,"Annual average of private debt, loans and debt securities (Percent of GDP)",33.50206648,35.32031321,40.25968117,46.95650326,54.14440103,57.71298456,59.54279599,60.578374,63.28873913,68.70716138,67.89265832,71.81243274,74.82447382,79.09815857,80.73579453,82.63684158,84.15619029,88.48326053,91.81184697,94.62189636,93.30795991,95.29478634,99.21739121,100.5165153,101.5297474,103.6920044,103.2612599,105.1560462,106.507541,108.6162923,112.7680304,117.2142622,119.7498285,121.0297541,121.8648431,122.2067209,119.3215982,119.3955087,118.7611254,119.0772941,117.5511116,107.6539917,107.8369153,115.5507199,116.3968735,115.3171893,120.2780293,123.3692476,127.4582262,131.4769262,140.5753666,142.0087547,144.3314287,144.5586619,137.4403762,136.2214036,134.6719188,129.5153528,129.7674053,133.9133919,129.3371159,124.3961894,123.8370894,124.5358636,118.3916268,117.7037057,117.4644149,117.8098716,120.1550164,122.1663797,130.6790038,130.4477546,127.9393077
Ghana,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,0.619137881,0.721739433,0.654948695,0.680461323,0.979572257,1.214869581,1.551477319,1.63120883,3.316236115,2.950815407,3.344821285,3.030088423,3.026762349,3.409577345,3.757058197,3.454569482,5.261909622,4.225054942,2.236062831,2.375112638,2.420183438,2.394914,2.09988371,1.473524535,1.179213191,0.917560359,0.80629734,0.807219533,0.681425775,0.973675887,1.289727626,1.48255002,1.303655135,1.306278717,2.416714337,1.972918196,1.466794094,1.948678315,2.168903703,2.326774871,2.250498974,2.695897876,3.584768275,4.021762992,5.402999197,6.016596764,5.102833807,5.209570458,5.37166503,5.621668874,6.665112042,7.734162134,10.46804874,9.213633364,12.95128602,11.76190697,12.02190318,12.57922854,14.48654984,15.58374145,16.99166878,16.42835743,15.04627521,12.7110565,12.97617259,12.07954633,12.08430612,11.24980623
Greece,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,25.57509547,24.88991486,27.64824021,29.30226552,29.32889854,27.81973197,28.52491804,31.23407106,32.34198331,34.01108058,36.79329515,40.44691031,43.42314214,39.26195334,41.45211881,42.90380822,43.34105158,46.36615148,46.79109961,44.70538866,45.40516507,48.97242145,48.78164039,49.00150609,48.0088115,46.90818099,44.67147756,43.99213001,41.13121094,42.16193067,39.56153582,36.9340669,36.72056478,35.00230295,35.5937763,36.249851,36.79527837,38.7431425,42.06238024,45.49148198,54.52001,61.67450798,65.51498624,69.68082708,74.88051978,87.13663122,94.13583676,103.041624,114.7277744,118.1522524,129.6184255,133.1295375,135.2174582,133.4031932,132.3596786,129.0640645,126.9536264,120.4507555,119.1314227,110.3571838,125.1497839,120.8052842,98.96264463
Grenada,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,95.59622486,92.48603815,87.30887925,74.50675696,53.35859675,41.95377556,30.44082788,29.95154839,27.57837749,25.13369397,24.15790001,24.05239224,23.26561946,21.40304044,20.68127449,24.21666262,30.02250785,32.51149811,33.33030384,37.82177395,36.05737345,35.40693307,37.61747251,49.4496049,47.23182957,47.33198394,49.99333777,55.52417108,56.8696945,59.00194402,62.55811469,63.08048676,61.43223365,58.46473445,61.61799434,57.966498,64.87672874,68.79338036,70.076901,79.37726897,83.97993986,84.87602087,82.80481368,74.25666023,65.20633553,57.32142857,53.72278409,51.06690575,50.64570309,49.54706523,59.32010748,58.13015159,54.99158797
Guatemala,"Annual average of private debt, loans and debt securities (Percent of GDP)",5.069705873,5.572496414,5.63134741,6.107847172,7.393117849,7.689433677,8.021196269,9.713243152,11.24651558,10.55895494,11.21184712,11.6821543,11.38880271,11.81107951,13.18111771,14.24331217,14.69966303,15.71739616,15.13823081,15.23045267,14.11903434,14.07100869,14.40037098,13.24219096,14.07923434,13.93492276,13.64396517,14.03556778,15.90158447,16.81156313,18.04549415,18.53826651,19.60629773,21.37819135,22.74260461,21.23585775,16.50720327,18.37176494,18.10974817,17.2944161,15.76903823,13.36542723,16.22030835,15.63853518,16.98904137,21.91545412,23.24233113,24.43030097,25.87369003,27.0074895,27.95435224,28.95605391,25.55821531,29.35831738,29.73790724,29.88732683,32.7913186,35.97087297,35.78507879,35.28422474,34.24225197,35.79861926,37.78335906,37.9061774,39.51580529,42.13048734,42.01243669,41.50878701,41.89616003,40.28991605,41.86836508,41.04634131,41.73196244
Guinea,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.654242114,2.925054661,2.510641713,2.583272184,2.989531858,3.14135044,3.560494775,3.527481026,3.224433591,2.527486002,2.683881079,2.882639806,2.830070409,2.707946752,2.706372817,2.46185506,2.886890838,3.764727849,2.799936327,2.766378765,2.627276287,3.926189963,6.795571629,5.619879125,6.694305501,9.131694097,10.77525128,9.564867959,8.809450996,9.252039064,9.866198311,9.697464866,8.888448669,
Guinea-Bissau,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266544572,0.21444916,0.209178361,0.408509083,0.601524382,0.312950745,0.368202604,0.490034685,0.737911999,0.721272013,1.138148061,0.383077012,,0.636901086,0.844163681,1.224092448,1.911004001,2.963487354,4.859768361,4.112294359,6.057211071,8.16107664,11.72113345,11.4153926,12.90109963,7.33429242,6.577189815,11.2808236,13.38101427,13.80057841,14.7485053,14.26992301,15.5334995
Guyana,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,6.609275701,5.425838606,5.067005253,6.215121409,5.867553198,5.016451618,6.500288269,6.698934114,8.447821553,9.570589161,10.6383118,10.94949235,10.9669648,11.99968453,10.24134691,9.628829161,9.071341702,8.880552332,8.782057321,10.79580739,11.71413129,14.1252101,17.96867892,20.71824329,20.94806467,19.68660354,21.82575048,14.78814078,20.19683554,11.72839256,12.31997852,7.982057904,8.722982788,8.647982647,9.214239553,12.13595518,18.55092833,21.43756717,25.11609272,23.36164242,24.01726577,24.97932011,24.79172108,20.90005038,19.50484399,20.08087625,20.8276691,20.19220491,21.11075326,21.83778404,22.89013668,23.52621421,23.13408711,25.81972902,28.44936916,28.98724439,28.18071503,27.1667541,27.86749881,27.74089078,26.91833638,21.01201209,
Haiti,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,0.230094851,0.361172185,0.504777896,0.584694382,0.627520807,0.742491227,0.811783924,0.770070975,0.862771593,0.885921804,1.272286709,1.292396396,1.600199398,1.380582559,1.540949714,1.776735885,1.62434929,2.038838544,3.005492041,4.124849011,4.488884861,4.820284353,5.362562988,6.334555869,6.384937288,5.994645182,6.226441654,6.080096807,5.718292006,5.460355806,4.98214893,4.486816258,8.683757826,17.25387922,22.43829492,21.11455966,20.25645758,23.39910158,18.53732709,7.215165798,7.226999905,7.246246084,8.928397333,7.988016864,8.137524194,8.749630543,8.036659981,9.730476415,9.792864586,7.931676795,8.272906115,7.995419494,7.270853163,8.088128434,7.749323253,7.268342344,8.026720725,10.31472354,10.27611,10.86010049,10.22691753,9.996235587,9.406423457,10.71774888,10.09113722,8.159546999,8.010298922,8.000480832
Honduras,"Annual average of private debt, loans and debt securities (Percent of GDP)",2.977205869,2.519577108,3.161189689,3.468299813,3.972414347,4.38533843,4.665297177,5.258223621,4.85132651,5.087042111,5.319026078,5.439675862,5.478727075,5.752948333,6.179577333,7.117166245,8.369840662,9.77946472,10.24145127,12.35177512,13.14035222,13.34819472,13.58481848,15.14125943,15.41910644,17.59811948,18.26253667,18.8868458,19.02875363,18.82518032,18.26773058,19.29236391,20.39115034,21.55319277,21.55525033,22.58266102,22.70893652,23.95465812,22.63518966,21.42036313,18.75937881,16.94582632,19.22241626,18.66014444,19.17668816,17.68995493,19.8302036,25.74913483,30.27563973,33.92658691,33.4896624,35.62570485,34.94822084,35.47026297,36.44958678,37.52969351,43.36302811,50.88104757,49.87298999,48.8383752,46.22787814,46.46276711,50.4610349,53.94634711,54.30144173,53.81001161,56.31073368,56.2641691,60.7553019,61.86632377,67.07722503,64.30402466,67.45057882
Hong Kong SAR,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7551934,100.3203479,109.0105835,126.2857406,143.9514298,146.5307757,130.1314544,128.7724673,131.4766977,132.4854156,137.7928969,156.1177802,166.3166783,150.9852847,142.7198131,145.4900495,146.3091053,157.4773504,165.0107949,175.1732415,174.474227,166.0628051,162.9501585,161.9542789,161.0843726,168.7201642,169.7587378,173.7880145,176.1270813,187.0147981,191.8904847,194.3230807,224.6146554,237.1808233,238.1829883,263.7377268,283.4172048,297.1066765,306.1097375,343.203085,335.0301136,349.1809202,383.6645062,368.3614275,372.5133525
Hungary,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,41.54430993,39.24309758,43.63488533,43.43746846,44.03969721,49.36981845,50.40410225,54.6687677,57.57904071,62.83781585,65.15438094,66.3006699,66.28928478,67.59874831,69.66750127,70.52027631,71.74247624,74.47629963,75.27038742,70.76653189,66.86658248,65.42017756,56.14198291,48.72768851,46.96951844,49.25082982,44.94382234,48.02330874,49.55634463,49.17895254,53.36496199,60.3377336,62.12210368,61.48681712,71.78061738,77.11165929,87.73378548,93.23510619,108.2750736,117.036079,128.4187122,125.5169375,125.7620119,115.3225318,107.9053791,104.7101991,94.72131344,89.78898803,83.65845013,82.02774439,82.23430159,91.96572239,100.2202789,106.4628553
Iceland,"Annual average of private debt, loans and debt securities (Percent of GDP)",,105.6763372,107.8930523,107.8980039,110.7921019,117.6250732,110.9398608,117.1327274,120.3074983,125.4733871,116.263923,110.8886349,104.2891805,100.2690329,77.50649203,81.23198022,79.19146512,89.95576477,95.39921612,84.04756395,77.58832391,74.02501797,71.06762864,67.69960059,73.34180203,72.60752794,67.56636867,66.04513233,67.45421653,68.40031538,83.53121776,82.9359825,104.5617388,109.1333009,115.9880619,114.8582073,101.0393255,101.3929861,110.2239121,118.3972907,114.6748086,121.0889087,134.784056,141.896748,138.3896399,140.188799,146.1868383,152.768757,160.1781219,181.0453442,199.4310567,208.8566667,202.5645679,236.1185218,254.313025,318.2599463,421.4252731,551.6765541,614.0845797,675.3354513,506.0510409,453.9212548,382.6854676,330.0822376,325.1668456,281.0488617,249.8771126,199.2670969,189.578862,181.1929777,224.6833667,203.8323819,
India,"Annual average of private debt, loans and debt securities (Percent of GDP)",,17.35058802,17.28728546,16.71991255,19.24417899,20.54301796,19.47357682,21.13161253,21.02540769,23.13901165,23.51987605,23.17506344,23.76676482,25.62215421,22.99225027,24.39161915,24.20388265,21.53715696,22.30512666,23.39446629,24.84291718,26.9448468,28.09332949,28.38790397,26.06432862,29.04827979,38.20376636,38.87406156,42.66316587,46.15098685,43.44224442,44.93182461,48.13854768,48.12808918,50.74563127,50.74329938,51.8344697,51.99666919,54.44103318,54.99810637,53.99321185,50.54639983,53.00508217,50.29738744,49.35278261,51.26030298,50.05793902,50.79802564,51.36828613,54.69875527,59.53526797,60.75131713,66.96151863,66.48956185,73.24139695,82.01558443,90.70640613,95.50853129,104.8531739,100.2783556,106.5161701,110.8225697,109.592962,100.9320204,103.7838668,98.82557416,88.34883414,90.25569454,82.84975875,89.89558532,96.32528103,86.25256306,87.91474863
Indonesia,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.903902182,11.19760989,14.40460781,15.0704405,17.25509787,19.68766506,22.75093779,24.24749687,28.85729798,35.90204076,50.07775895,49.75195322,48.16599355,51.8151106,54.9727295,56.66203568,59.86187756,66.86404856,73.25908836,33.43904747,30.41912593,27.55690734,25.72042293,25.7481032,27.41905417,27.72232951,26.07426111,26.389336,26.95713917,26.78070123,27.66064808,30.69768635,34.95127062,38.72892228,40.33454331,41.85001434,40.68154735,40.36072699,41.36619627,40.78243039,42.65784455,40.35144748,38.2679877
Iran,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,2.713039672,1.973143297,2.852506721,4.316931446,6.137331959,,15.54355239,14.19545231,16.24648911,18.00120047,17.43455337,18.76156241,19.45583528,20.66283102,21.05534671,22.83320345,21.47043764,22.26648454,21.59433291,16.77410262,22.82363365,23.65219433,23.41944934,,28.38743679,32.0136309,28.36035253,22.72774207,21.69063768,20.14481343,21.31940973,25.24778527,23.84801515,23.67480608,24.88875031,24.77966994,23.96326982,24.70948698,22.64418566,21.68407517,18.01255854,16.30937201,17.03936392,18.77688377,18.73384162,26.13813281,30.1295801,30.55230655,34.29681291,38.87087611,41.96833472,47.24375225,48.57502701,45.43446755,48.45848263,50.63473499,50.44580752,51.1374934,46.03327669,50.10629661,56.68797406,60.52753551,60.84868891,56.13056361,52.94701266,52.39062425,48.42098627,
Iraq,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.121359642,1.230600567,1.652807998,2.030836853,2.256843998,3.579857745,5.290537811,5.233973995,5.913914194,6.351045291,6.760119287,9.228156958,9.620111185,8.597552735,7.487422333,7.618369253,12.88767464,10.09678735,
Ireland,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,79.85224491,75.12568413,78.19686938,84.56530735,81.20041198,75.34488622,72.01855216,77.00265848,77.04187336,80.56532967,82.29984636,77.69419721,80.11071899,78.64369721,78.37395082,76.89193761,78.62132729,77.20312682,72.90785445,78.23967872,84.52378566,87.93976861,90.92137987,88.88525056,88.38770334,87.71364516,97.01873199,106.3557584,128.1514371,128.3236248,134.5289092,132.5769497,141.4193176,159.1044356,176.6661186,213.828441,227.1142234,283.0860249,303.1270831,310.0512569,315.0504945,312.9055035,296.1840441,300.1301997,322.8309808,303.0735809,267.9328862,265.0535314,234.6678628,217.143999,195.3458149,173.917542
Israel,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.82474105,81.88669603,85.95261327,88.53518309,90.84483919,95.20333274,102.608789,106.9556758,107.0322613,115.5039321,120.0776019,116.4498154,116.0644862,121.3161048,121.5502317,126.4229175,120.4743038,121.8703586,121.3572581,118.6250807,116.2137202,111.9974029,110.0208954,108.8769724,109.846911,109.4468118,109.5078641,108.5190682,112.4426153,115.1726384,113.2777703
Italy,"Annual average of private debt, loans and debt securities (Percent of GDP)",23.33490401,24.2838133,28.52582506,30.99945942,34.28488584,36.43321473,39.15108837,40.68879295,41.95498977,45.33815567,47.38344301,51.15684493,55.62728134,59.17888763,58.70687908,60.14191568,62.58338713,64.80454856,66.93365889,68.78237804,68.59154892,72.40947112,75.74420911,72.9868397,68.55026085,69.67043409,63.17564573,59.55831745,53.97963888,51.4127662,49.34034904,48.9219073,46.94124011,45.60793276,48.91075103,48.97175693,48.95732365,49.84649481,51.96581049,55.1356403,58.77532625,60.87397733,64.28262763,64.70261567,61.79557674,69.97097883,68.20334439,67.76603253,68.1057131,75.48370462,79.40752888,82.78217703,85.27008522,89.41208609,93.31166225,99.08364493,105.2531481,112.9639469,116.4748733,124.9935331,125.6212452,124.7200313,126.8822963,124.946954,123.1115038,118.905854,115.0124397,112.257161,110.4018819,109.3543643,122.2148439,116.9355633,110.2691612
Jamaica,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,29.83697617,23.89001715,25.08472114,21.71850677,26.88228028,32.88509574,37.89454066,39.73091873,41.13993919,37.70867316,34.42275251,40.97937287,45.95878151,46.87192889,47.05508922,50.3075946,64.85337382,61.30190196,65.79493061,72.93616632,79.73666044,80.66039017,77.53395442,74.07542327,60.44817186,55.67025204,59.81450172,61.0256687,75.56838686,90.30109777,93.58194594,83.16419191,74.18379985,79.1227001,96.04171187,107.5707263,120.9366975,87.56246451,78.28086704,53.40023776,58.91299626,55.30244871,60.25753723,55.82714324,49.87536585,57.38784544,57.30670308,64.13681917,35.14402298,41.0536952,49.80005289,58.3515214,52.19498617,63.55238483,70.93999498,70.0299856,58.28651944,59.75369803,61.94798308,72.84969136,89.14611463,94.44674407,97.37263811,96.50442029,91.28579746,87.04143918,93.62381905,92.77787861,78.82236772,69.99046598
Japan,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,109.8969308,116.9986478,117.6072838,118.320696,116.0723802,117.7941301,117.9238875,130.9531447,139.6157333,137.9486294,131.8333248,136.5090987,137.6096082,136.1883109,135.2708124,137.5766069,140.0783231,143.5344766,149.2959661,155.9555212,159.4527415,161.9586866,168.1804233,183.3066162,189.4924266,200.43156,206.8343671,205.6710478,208.1801081,213.180576,214.2108432,212.4835127,208.5345488,206.2989966,199.2818977,196.4657709,187.6200791,182.8709617,179.0844318,171.1104117,163.9731062,162.5276142,161.1122406,158.76986,163.8331769,170.330227,162.7758241,163.0530768,161.0579838,159.5637591,157.8205632,153.8839297,155.7372026,156.2530624,159.4918421,164.5150507,183.4890362,184.3650462,186.1228453
Jordan,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,12.61560982,17.7718415,14.27252206,17.24757411,15.26749437,17.5780438,18.67820046,19.83514998,20.29711143,25.16059427,22.53379091,21.71817214,23.40333139,19.88869769,20.24123805,19.89630661,20.98667898,20.27047453,19.39543591,22.84426023,27.3090643,31.18089799,35.36453439,32.19024913,42.18598593,50.18549757,51.6346666,52.87493778,56.73168311,61.73887308,65.91495445,67.25147612,64.0133058,65.55569434,69.07718656,71.65277815,69.02145865,69.11400227,61.27237652,66.62579999,70.49453765,75.53178388,75.93138567,76.13545282,73.80968848,75.74058286,75.75935247,78.83766613,74.15396285,72.14356782,75.53831941,88.46816772,91.44243125,92.63708091,82.83783599,84.0594792,80.76797301,80.37633562,79.10558521,80.0749791,76.79399727,75.83970792,83.22068405,77.5,78.5,78.4,83,84,88.1
Kazakhstan,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.745894445,5.320119998,5.482694069,6.751697657,10.77188177,11.64738777,17.15198592,20.82310238,25.66018186,30.62336836,40.77988718,55.56699635,66.1841237,60.39798077,61.99460691,51.4085225,42.88083905,43.94370396,43.208811,42.97070973,48.80475624,50.91826298,45.83055926,41.19972511,37.92942357,39.97415918,37.36625988,31.63788197
Kenya,"Annual average of private debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,6.427523304,6.154047494,6.778278184,7.208868769,6.91488595,6.407946317,7.629995334,6.782801133,6.853035837,8.165371656,9.423054136,8.572522579,9.373517187,9.458519151,8.572631908,8.737277886,9.255301622,11.44591659,11.32520737,11.78320067,11.36572667,10.77752487,10.24362764,10.04480059,10.18469307,10.10712535,9.680837349,10.0555375,10.2024926,9.881780277,10.62329694,12.0732011,10.15223819,11.3001204,14.5800675,14.34657576,16.16861968,16.26762734,18.32148638,17.87610589,17.41321254,17.75712021,17.02046631,18.79491414,18.342113,19.61588239,19.83759233,21.77461337,21.54829134,23.53105708,26.60311044,25.79013272,27.78274594,33.78289882,36.02218956,34.7370994,32.39339927,30.64212839,30.17358724,31.37247799,30.15811063,29.9926679
