country_name,indicator_name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
New Zealand,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.86030073,31.81848391,35.65090288,38.20554295,41.56669098,45.61105723,50.34831416,54.66729571,57.61906561,61.28655181,61.87405993,62.37212985,64.71037041,70.72455576,75.35144532,82.58625407,88.43624785,91.41893478,91.96706168,93.34201954,90.25053466,87.10871409,88.14861467,88.19358884,87.41739722,89.66916367,92.20248495,90.91001156,91.14006902,91.81570002,97.30606916,97.8756497,94.44783088
Nicaragua,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.056405264,9.453080039,9.375973295,11.20579437,14.17535387,16.72571685,20.71100746,19.27543647,17.00260301,14.73802379,13.99846129,14.98102445,17.19140195,18.57313977,20.31725789,22.65922397,23.7753046,20.66183823,17.90246636,15.75390777,14.41022277,14.00136306
North Macedonia ,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.148297815,10.64161261,14.80389474,18.02611471,18.18060941,18.082624,18.26157563,19.14623271,19.6064786,20.94106181,22.43269318,23.44064209,24.43965969,25.29579713,27.02800149,30.15615212,30.45515073,28.41284957
Norway,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,41.11050182,41.18476788,43.07613671,43.66175561,44.56072821,42.8168368,43.14942208,44.73208434,46.20420944,48.19935793,53.71478053,62.81637086,69.17613703,72.27504352,71.72416907,70.24759222,66.27426312,63.7934406,60.01309329,58.29045197,55.34632073,53.8006567,53.71230308,56.29385322,56.12058456,52.450614,56.32009518,62.25043075,66.61141535,67.62677959,68.66303996,69.90730253,73.52190983,71.17156594,81.17966383,81.48675553,81.11713855,82.59917676,85.45947284,88.91047661,95.1683975,101.4955544,101.2066132,99.31697339,103.5977565,113.0301091,97.61493259,77.00302666
Pakistan,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.382754458,4.587185619,5.930231273,4.789319547,3.892578651,3.10036684,2.988331662,2.62528223,2.525729675,2.753787759,3.031663539,3.231959546,3.458891433,3.219435596,3.205999027,2.890911443,2.772762459
Peru,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.325670568,4.649150862,5.108108835,5.462165869,6.301986941,6.742275845,7.791920296,9.007840219,9.675725113,10.61737348,11.66360948,12.86685188,13.52023437,14.32500747,15.03516762,14.93116205,15.22031951,16.00510676,17.12713875,18.17083285,15.62249843,16.69515267
Poland,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.250461149,3.722935934,4.532034221,6.34444445,6.2961014,7.140629616,8.907953537,12.87419484,12.98692407,13.29365877,14.99984251,18.35321087,22.66662434,30.05194269,31.60818192,34.43174253,35.42182981,34.43391047,35.63595698,36.00730186,36.05963867,36.78341235,35.02920626,34.95681767,34.42232129,34.62021783,32.31848198,26.68306579
Portugal,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.907431754,10.04060657,12.40482623,13.79196517,12.49712896,12.33341775,12.16251019,13.10668995,15.13220721,15.78613016,15.74219525,15.23317113,16.34890698,17.50856129,22.10131085,25.30127252,28.39312311,32.79541629,37.26635845,43.9744094,52.7376753,58.81890285,63.4468323,67.36735922,71.43805822,75.74004062,79.81510249,83.80047203,86.79054543,88.91094947,92.18009263,90.86758703,90.54255572,90.49790963,86.13644135,81.90405637,77.04887565,72.63399929,69.16662712,66.03578638,63.48930168,69.10121689,66.40740874,61.47851083
Romania,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.966179976,1.798769106,4.783103165,6.015144083,8.71004201,11.45724475,16.79802746,18.37785129,18.87686352,18.89560788,17.75501861,16.81421618,16.34643707,15.26695666,15.15034386,15.0291232,14.30683792,13.86921159,13.44799081,14.04951706,13.84299038,12.14109508
Russian Federation,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.641714077,0.462612862,0.578539426,1.001874242,1.217151667,2.205222818,3.702156769,5.723070411,8.169310859,10.37813883,11.28276103,10.70211851,10.26332576,11.52005356,13.76836986,16.31748685,17.30511704,15.96496701,15.59372127,16.30584409,17.16008211,19.14115719,21.90139813,21.07311283,21.12463719
Samoa,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8173048,9.5914125,10.27120519,10.18286916,11.33692892,12.74625258,12.86335412,12.86512342,13.19757668,13.76463138,16.08683747,17.72598623,17.25817961,16.5076017,16.58302365,17.23814993,17.59004991,16.67454284,16.63586861,18.35597205,17.38987659,17.58820856,18.92206698,20.26631435,20.12795529,20.3375576,24.86252603,25.10740571
Saudi Arabia,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.277299749,8.929655036,8.538289331,10.08942601,11.37361239,12.24549814,13.46203792,14.0231497,13.53674944,12.39482483,9.618373949,12.04586118,10.61760643,9.880896878,10.44437742,11.20279477,11.84532611,13.99233162,14.58960127,13.61174297,11.73535423,12.39800039,15.39953616,15.32495108,12.80405664
Sierra Leone,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40803907,0.561212282,0.52107052,0.635519435,0.693622817,0.809905167,1.031152145,1.532355834,2.044118819,2.728970655,2.883720284,1.493291721,1.140085146,1.223174792,1.056476004,1.139606205,1.343170975,1.612967368,1.400350582,1.809551746,1.96890913,1.947375604
Singapore,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0373045,25.4250461,27.71766825,32.60261169,35.5727351,38.57201356,39.60531237,40.77507634,42.386284,41.73760689,47.17202783,47.7000038,54.54276123,51.72887319,48.7018329,44.62463393,43.68171924,47.0855832,51.09483365,52.26159023,57.62791649,63.16394614,65.94585241,66.84055738,64.65575976,64.05739973,62.40183987,59.07001924,57.65271385,60.91187024,54.65499938,48.62342354
Slovak Republic,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.633705489,3.259231691,3.624847687,4.110400024,3.633914671,4.24527259,5.796802025,5.727641677,7.042514977,8.150695611,12.26129379,14.03354069,18.00473059,20.8648428,23.65579487,24.35181321,25.96192288,28.04317217,29.60312943,32.36403879,34.30172478,38.24938381,40.87213992,42.2109893,43.41415583,46.55184411,47.83837277,47.98486888
Slovenia,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25000188,13.87082123,12.30029016,15.09928132,15.9862178,15.95720412,15.32081503,15.3554124,15.69887519,16.25513063,18.82975252,21.53452133,24.57410866,25.59735062,28.44313029,30.26353059,29.85549874,30.69806444,29.58490607,28.26418524,27.61212277,27.29513811,27.14170462,26.93765626,26.79402965,27.75160727,26.37138682,
Solomon Islands,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.805337382,2.448007045,2.208219991,2.220628666,2.808385565,4.318242836,6.154729938,6.645643321,6.602885239,4.859971594,4.368146968,3.85333297,5.197560043,6.377308494,6.490695013,7.400934078,6.749437284,6.59962338,6.106292908,6.512570468,8.245083702,
South Africa,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.79258096,40.44983428,39.61015351,38.74613133,39.96099692,38.89019139,38.38681063,37.68973123,35.50054574,34.7288434,34.84271614,35.17425782,36.59457872,34.21660115,34.1630129
Spain,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3435118,25.13506681,26.0310643,25.72473051,23.44616966,23.36566735,23.85662201,26.34880745,29.17828746,31.33692584,30.81125942,31.17384724,31.13593874,31.31381472,31.08101205,31.22706185,32.19482318,34.33932942,37.97326903,42.07769909,45.38728813,47.11459316,51.03341729,56.57674637,63.37416239,70.76217681,78.0474247,81.75789069,82.61929933,85.00200594,84.38234414,82.52533694,81.53454938,77.72801778,73.36036521,67.99697985,64.452989,61.14519498,58.93024017,56.80751626,62.64694912,58.35154892,52.88406694
Sri Lanka,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.29903579,21.41858031,22.50580725,24.22227676,,27.28229338,26.62828566,23.3345571,20.10758049,21.64261506,6.203939121,7.005065098,7.317071929,8.359174714,9.989642789,11.04781111,11.38151668,12.23603697,12.01808253,,,
Sweden,"Annual average of household debt, loans and debt securities (Percent of GDP)",37.30599331,32.64518293,32.44913181,34.84736862,36.23140751,36.37304306,36.112222,37.25416888,38.42713413,39.58929289,39.67818696,42.62860012,42.77377718,43.12947799,42.28370455,39.9956042,40.53153782,41.06927968,42.68879595,39.92404189,39.12608425,41.58977919,43.18862445,45.34493111,45.96139525,44.77471119,45.21141051,46.74557096,47.89106153,48.93210437,47.78834689,48.41631888,49.82401951,48.57175498,48.00449823,47.61721007,51.75782093,54.22657576,59.35589789,58.19451573,55.55850255,51.76873096,50.93235783,50.13101048,46.6134721,43.6032501,43.54125925,43.9991032,44.4231399,45.86388836,47.20941502,49.33613076,51.26665681,53.68006744,56.65866015,60.60929656,62.96992505,64.82634888,68.24983376,75.5871227,75.92202331,76.49926701,79.29184635,81.19832965,82.14224353,82.44487111,85.69658967,87.22118945,88.08971511,88.51438099,93.65022155,92.28623371,88.23056944
Switzerland,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7462333,100.8529587,99.39155242,102.9033286,107.5165605,107.9136547,109.2178469,107.2644695,103.7034862,101.3624933,107.0722256,107.684439,110.275438,113.1079484,116.582614,119.5502654,122.3212009,123.7490923,126.1579873,124.9218354,126.3270733,134.5068975,131.7513976,128.298231
São Tomé and Príncipe,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.80829811,16.78596471,14.77456289,17.3257307,23.17674734,23.01987355,20.46457217,16.5108685,12.73845131,12.92724644,12.74656275,11.99523057,11.11775741,9.996726923,9.251752822,8.469472936,
Tajikistan,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.786101071,0.660761825,0.720042204,1.329155604,1.525218403,2.209019348,3.797690478,4.373807824,4.024904023,4.213398179,6.54550281,5.49766545,8.550522135,10.25094957,9.398442477,7.179678359,5.594681214,5.345434147,5.396323668,5.831710008,6.070260354,
Thailand,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2355711,43.6943742,45.07854908,44.40645265,51.7019213,52.42924925,57.87064613,59.26792248,66.18945094,71.78122933,76.59718913,79.72624816,81.16161263,79.3944033,78.13109639,78.35418216,79.8670379,89.57741662,90.16643391,86.89903618
"Türkiye, Republic of","Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.96386603,17.00824543,18.05458413,19.4528183,18.56357879,17.73148523,17.46677371,16.87523794,14.57988717,14.61894134,17.41530707,14.63886807,10.90239847
Ukraine,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239440938,0.237226455,0.357295017,0.672933964,0.683447939,0.629947004,0.784647332,1.640559979,3.720682692,4.687868233,8.104969263,15.07547592,22.17987408,29.3973951,26.4540835,19.42054525,15.48401347,13.36153608,13.2168999,13.31668697,8.795559239,6.856580796,5.842178877,5.653821881,5.353356943,4.901667591,4.672354438,4.523612487
United Arab Emirates,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.84200312,30.93574316,28.13518329,24.31261798,23.11103654,19.05588708,19.71065267,24.32122379,25.60051324,23.53488735,21.51467253,21.6541037,25.67116499,22.80681841,20.10685048
United Kingdom,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,30.83688133,31.24201051,30.61203095,30.11317353,30.4747105,30.05169304,34.15808824,33.99360357,32.92178664,30.55216381,30.20623863,29.71021768,30.13314178,30.84763706,30.20427941,31.81642792,34.56371429,37.08730073,41.10397634,42.46126391,46.56471974,49.57857906,53.53235262,55.68193826,57.55370183,58.57810985,58.935382,58.22556563,58.20208002,58.03719946,56.72158708,57.64577253,59.71274639,62.34267107,64.56618259,68.60658522,74.38555117,79.13628515,84.75835336,86.84200185,91.03356312,94.19307384,94.75299062,97.39245639,94.00675151,91.55774118,90.22390895,88.51352413,87.17717748,86.58910629,86.48145675,85.82739251,85.43415484,84.00007506,91.00902828,86.88128952,83.165809
United States,"Annual average of household debt, loans and debt securities (Percent of GDP)",24.80261419,23.91165048,25.97629599,27.79407419,30.86272089,33.31855768,34.88047757,35.73826592,37.7211403,38.94693399,40.72236609,42.58988815,43.25888752,45.50433762,46.62623672,46.91522946,45.59025785,47.11647995,45.72839242,44.93376127,43.89088797,44.25379902,44.98598415,44.88542312,44.99859656,44.65207617,44.78583405,46.47476712,47.99266641,49.36237428,49.70383138,47.60081384,47.78724804,48.42041538,48.98096665,53.6939387,56.60485302,58.0297616,59.21138945,59.98209728,61.11543863,62.57099361,62.17282114,62.74343702,63.49802738,64.79570667,65.81453898,66.00031478,67.48922108,69.44043691,71.09409372,74.81030153,79.54762972,85.39111156,89.5432864,92.91674336,97.14265034,99.1457243,96.26915642,97.0899396,92.13358385,88.04411616,84.08380732,82.52119176,79.86991953,77.94238446,78.09864617,77.75980819,75.9869625,75.27626228,79.34811459,76.94450908,74.4384088
Vanuatu,"Annual average of household debt, loans and debt securities (Percent of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.21388207,10.4490931,12.44626155,17.80596525,16.25168026,15.44998046,21.39398276,27.93217179,26.80172945,34.31686565,34.99672883,37.65644649,38.2195489,38.25364546,38.05804135,36.29531798,35.55858319,34.53416028,31.81383062,32.96673656,32.63649119,
